,Account,Month,Imputed_KWH,Imputed_Charges
3965,Building_Code-B83 - Account_ID-1209,2017-05-01,229951.724137931,23796.17206896552
3966,Building_Code-B83 - Account_ID-1209,2017-06-01,236462.5,23662.4653125
3967,Building_Code-B83 - Account_ID-1209,2017-07-01,245778.87931034478,24296.84985991379
3968,Building_Code-B83 - Account_ID-1209,2017-08-01,239078.62068965522,23997.664827586206
3969,Building_Code-B83 - Account_ID-1209,2017-09-01,225021.93548387097,22577.980967741936
3970,Building_Code-B83 - Account_ID-1209,2017-10-01,217858.06451612903,21858.784365591397
3971,Building_Code-B83 - Account_ID-1209,2017-11-01,204826.6666666667,20319.113333333335
3972,Building_Code-B83 - Account_ID-1209,2017-12-01,230664.24242424243,22428.001333333334
3973,Building_Code-B83 - Account_ID-1209,2018-01-01,237267.71159874607,23585.674137931037
3974,Building_Code-B83 - Account_ID-1209,2018-02-01,205075.8620689655,20653.388965517242
3975,Building_Code-B83 - Account_ID-1209,2018-03-01,219965.5172413793,21307.28189655172
3976,Building_Code-B83 - Account_ID-1209,2018-04-01,212834.4827586207,20725.43051724138
3977,Building_Code-B83 - Account_ID-1209,2018-05-01,225365.5172413793,22541.589816091953
3978,Building_Code-B83 - Account_ID-1209,2018-06-01,230600.0,22676.994666666666
3979,Building_Code-B83 - Account_ID-1209,2018-07-01,242862.06896551725,23817.764137931033
3980,Building_Code-B83 - Account_ID-1209,2018-08-01,242551.2643678161,23861.1771954023
3981,Building_Code-B83 - Account_ID-1209,2018-09-01,228696.3440860215,22259.959311827955
3982,Building_Code-B83 - Account_ID-1209,2018-10-01,222573.0812013348,21638.743147942158
3983,Building_Code-B83 - Account_ID-1209,2018-11-01,214446.27363737486,20599.539110122358
3984,Building_Code-B83 - Account_ID-1209,2018-12-01,224800.0,21434.489999999998
3985,Building_Code-B135 - Account_ID-1291,2014-12-01,19135.20588235294,3339.721176470588
3986,Building_Code-B135 - Account_ID-1291,2015-01-01,18788.581135902637,3403.17415821501
3987,Building_Code-B135 - Account_ID-1291,2015-02-01,14762.14827586207,2919.6383908045973
3988,Building_Code-B135 - Account_ID-1291,2015-03-01,14246.46129032258,3164.5301075268817
3989,Building_Code-B135 - Account_ID-1291,2015-04-01,14921.114571746386,3598.3480533926586
3990,Building_Code-B135 - Account_ID-1291,2015-05-01,15741.224137931034,4035.989172413793
3991,Building_Code-B135 - Account_ID-1291,2015-06-01,14181.75,3741.7844374999995
3992,Building_Code-B135 - Account_ID-1291,2015-07-01,17307.19827586207,4439.237769396552
3993,Building_Code-B135 - Account_ID-1291,2015-08-01,21515.951724137933,5738.546459770115
3994,Building_Code-B135 - Account_ID-1291,2015-09-01,14857.975,4023.8348333333333
3995,Building_Code-B135 - Account_ID-1291,2015-10-01,12626.767857142857,3242.431071428571
3996,Building_Code-B135 - Account_ID-1291,2015-11-01,13324.147465437787,3290.634331797235
3997,Building_Code-B135 - Account_ID-1291,2015-12-01,16826.150853889943,3533.7668026565466
3998,Building_Code-B135 - Account_ID-1291,2016-01-01,17980.93813387424,3032.295121703854
3999,Building_Code-B135 - Account_ID-1291,2016-02-01,16979.120689655174,2878.7614224137933
4000,Building_Code-B135 - Account_ID-1291,2016-03-01,16506.603448275862,3136.0458189655174
4001,Building_Code-B135 - Account_ID-1291,2016-04-01,14940.767519466073,3122.9069632925475
4002,Building_Code-B135 - Account_ID-1291,2016-05-01,15467.700460829492,3506.0123963133638
4003,Building_Code-B135 - Account_ID-1291,2016-06-01,18395.053571428572,3983.7098214285716
4004,Building_Code-B135 - Account_ID-1291,2016-07-01,22931.202586206902,4527.918405172414
4005,Building_Code-B135 - Account_ID-1291,2016-08-01,22308.172413793098,4327.300344827587
4006,Building_Code-B135 - Account_ID-1291,2016-09-01,16393.16129032258,3292.59064516129
4007,Building_Code-B135 - Account_ID-1291,2016-10-01,15092.481566820275,2980.8039976958526
4008,Building_Code-B135 - Account_ID-1291,2016-11-01,17620.32589285714,3044.433482142857
4009,Building_Code-B135 - Account_ID-1291,2016-12-01,17213.854779411766,2731.6483455882353
4010,Building_Code-B135 - Account_ID-1291,2017-01-01,16792.069327731093,2684.3756722689077
4011,Building_Code-B135 - Account_ID-1291,2017-02-01,17262.919642857145,2646.5319196428572
4012,Building_Code-B135 - Account_ID-1291,2017-03-01,16486.1875,2529.9259375
4013,Building_Code-B135 - Account_ID-1291,2017-04-01,13334.068965517241,2472.5451724137924
4014,Building_Code-B135 - Account_ID-1291,2017-05-01,14068.181034482757,3267.8948275862067
4015,Building_Code-B135 - Account_ID-1291,2017-06-01,17407.330645161288,3693.253548387097
4016,Building_Code-B135 - Account_ID-1291,2017-07-01,21281.990783410136,3779.4535944700465
4017,Building_Code-B135 - Account_ID-1291,2017-08-01,16220.42857142857,3362.5819196428574
4018,Building_Code-B135 - Account_ID-1291,2017-09-01,15000.310344827587,2907.1102478448274
4019,Building_Code-B135 - Account_ID-1291,2017-10-01,15673.689655172413,2701.0844827586207
4020,Building_Code-B135 - Account_ID-1291,2017-11-01,13829.2,2265.9528735632184
4021,Building_Code-B135 - Account_ID-1291,2017-12-01,13258.7,2014.7416666666666
4022,Building_Code-B113 - Account_ID-1260,2014-12-01,4.0,11.03
4023,Building_Code-B113 - Account_ID-1260,2015-01-01,3.934331797235023,11.107937788018432
4024,Building_Code-B113 - Account_ID-1260,2015-02-01,2.8854679802955663,10.646366995073892
4025,Building_Code-B113 - Account_ID-1260,2015-03-01,2.105603448275862,11.185775862068965
4026,Building_Code-B113 - Account_ID-1260,2015-04-01,2.0875,9.9135
4027,Building_Code-B113 - Account_ID-1260,2015-05-01,3.7379310344827585,11.052793103448277
4028,Building_Code-B113 - Account_ID-1260,2015-06-01,1.7995689655172413,10.556519396551725
4029,Building_Code-B113 - Account_ID-1260,2015-07-01,6.6625,10.9016875
4030,Building_Code-B113 - Account_ID-1260,2015-08-01,11.262068965517242,12.348689655172414
4031,Building_Code-B113 - Account_ID-1260,2015-09-01,4.137931034482759,10.914794215795327
4032,Building_Code-B113 - Account_ID-1260,2015-10-01,0.20689655172413793,10.174860956618465
4033,Building_Code-B113 - Account_ID-1260,2015-11-01,1.204868154158215,10.237008113590264
4034,Building_Code-B113 - Account_ID-1260,2015-12-01,1.8462998102466792,9.583292220113853
4035,Building_Code-B113 - Account_ID-1260,2016-01-01,2.469208211143695,10.145415444770283
4036,Building_Code-B113 - Account_ID-1260,2016-02-01,5.2727272727272725,9.903939393939392
4037,Building_Code-B113 - Account_ID-1260,2016-03-01,1.206896551724138,11.28103448275862
4038,Building_Code-B113 - Account_ID-1260,2016-04-01,2.593103448275862,10.838298850574713
4039,Building_Code-B113 - Account_ID-1260,2016-05-01,5.825,11.160041666666666
4040,Building_Code-B113 - Account_ID-1260,2016-06-01,3.475,9.697625
4041,Building_Code-B113 - Account_ID-1260,2016-07-01,1.1758620689655173,10.490586206896554
4042,Building_Code-B113 - Account_ID-1260,2016-08-01,2.4741379310344827,10.91741379310345
4043,Building_Code-B113 - Account_ID-1260,2016-09-01,3.3879310344827585,10.033965517241379
4044,Building_Code-B113 - Account_ID-1260,2016-10-01,2.134796238244514,10.604670846394985
4045,Building_Code-B113 - Account_ID-1260,2016-11-01,5.827272727272727,9.672363636363636
4046,Building_Code-B113 - Account_ID-1260,2016-12-01,1.0379310344827586,10.559172413793103
4047,Building_Code-B113 - Account_ID-1260,2017-01-01,1.2758620689655171,10.990344827586206
4048,Building_Code-B113 - Account_ID-1260,2017-02-01,1.7424568965517242,9.811982758620688
4049,Building_Code-B113 - Account_ID-1260,2017-03-01,0.9770833333333333,9.927166666666666
4050,Building_Code-B113 - Account_ID-1260,2017-04-01,1.2804597701149425,10.260505747126437
4051,Building_Code-B113 - Account_ID-1260,2017-05-01,3.148706896551724,11.072952586206897
4052,Building_Code-B113 - Account_ID-1260,2017-06-01,2.4375,9.955875
4053,Building_Code-B113 - Account_ID-1260,2017-07-01,0.3125,10.6288125
4054,Building_Code-B113 - Account_ID-1260,2017-08-01,1.8254310344827587,10.2171875
4055,Building_Code-B113 - Account_ID-1260,2017-09-01,1.028735632183908,10.456666666666667
4056,Building_Code-B113 - Account_ID-1260,2017-10-01,1.196969696969697,10.426060606060606
4057,Building_Code-B113 - Account_ID-1260,2017-11-01,1.7363636363636366,9.545272727272726
4058,Building_Code-B113 - Account_ID-1260,2017-12-01,1.9633333333333334,20.090066666666665
4059,Building_Code-B77 - Account_ID-1200,2014-12-01,76142.2,8739.168666666666
4060,Building_Code-B77 - Account_ID-1200,2015-01-01,76224.06666666667,8735.196666666667
4061,Building_Code-B77 - Account_ID-1200,2015-02-01,70053.46236559139,7941.250559139785
4062,Building_Code-B77 - Account_ID-1200,2015-03-01,87428.73763440861,9857.450107526882
4063,Building_Code-B77 - Account_ID-1200,2015-04-01,80786.73333333334,9558.575333333332
4064,Building_Code-B77 - Account_ID-1200,2015-05-01,88991.69032258066,14748.635849462366
4065,Building_Code-B77 - Account_ID-1200,2015-06-01,80040.08898776417,13945.518242491658
4066,Building_Code-B77 - Account_ID-1200,2015-07-01,93164.7540229885,16890.364574712647
4067,Building_Code-B77 - Account_ID-1200,2015-08-01,83497.08541666667,14376.553604166667
4068,Building_Code-B77 - Account_ID-1200,2015-09-01,70774.98814655172,11863.51354525862
4069,Building_Code-B77 - Account_ID-1200,2015-10-01,59331.293103448275,9245.310517241378
4070,Building_Code-B77 - Account_ID-1200,2015-11-01,113335.9375,15030.0703125
4071,Building_Code-B77 - Account_ID-1200,2015-12-01,79941.29583333334,10113.564687499998
4072,Building_Code-B77 - Account_ID-1200,2016-01-01,90004.09999999999,11764.101666666667
4073,Building_Code-B77 - Account_ID-1200,2016-02-01,74336.48924731182,9504.001881720429
4074,Building_Code-B77 - Account_ID-1200,2016-03-01,87768.9440860215,11153.035784946238
4075,Building_Code-B77 - Account_ID-1200,2016-04-01,84060.25057471264,11403.729977011493
4076,Building_Code-B77 - Account_ID-1200,2016-05-01,97183.79525862068,17155.185064655176
4077,Building_Code-B77 - Account_ID-1200,2016-06-01,81806.82083333333,14735.935625
4078,Building_Code-B77 - Account_ID-1200,2016-07-01,90922.03333333334,18648.653333333332
4079,Building_Code-B77 - Account_ID-1200,2016-08-01,91249.02083333334,17416.184166666666
4080,Building_Code-B77 - Account_ID-1200,2016-09-01,87733.70905172414,16210.376293103447
4081,Building_Code-B77 - Account_ID-1200,2016-10-01,92868.03893214682,16585.335239154618
4082,Building_Code-B77 - Account_ID-1200,2016-11-01,91257.74153821706,12810.913598442714
4083,Building_Code-B77 - Account_ID-1200,2016-12-01,106478.03448275862,15586.935862068965
4084,Building_Code-B77 - Account_ID-1200,2017-01-01,88641.4712643678,13001.45817136886
4085,Building_Code-B77 - Account_ID-1200,2017-02-01,73419.90804597702,10391.199414838036
4086,Building_Code-B77 - Account_ID-1200,2017-03-01,93861.40378197997,13567.907085650722
4087,Building_Code-B77 - Account_ID-1200,2017-04-01,85489.89055299539,12392.66059907834
4088,Building_Code-B77 - Account_ID-1200,2017-05-01,69760.90178571429,13286.180267857144
4089,Building_Code-B77 - Account_ID-1200,2017-06-01,34940.82916666666,6469.591541666667
4090,Building_Code-B77 - Account_ID-1200,2017-07-01,36581.04583333333,6795.447833333334
4091,Building_Code-B77 - Account_ID-1200,2017-08-01,33857.754166666666,6206.0615
4092,Building_Code-B77 - Account_ID-1200,2017-09-01,34994.31264367816,6303.261172413793
4093,Building_Code-B77 - Account_ID-1200,2017-10-01,35414.620689655174,6631.412327586207
4094,Building_Code-B77 - Account_ID-1200,2017-11-01,32021.70588235294,4680.763676470588
4095,Building_Code-B77 - Account_ID-1200,2017-12-01,33872.970588235294,4915.2141176470595
4096,Building_Code-B179 - Account_ID-1448,2015-01-01,5934.896551724138,1257.0927586206897
4097,Building_Code-B179 - Account_ID-1448,2015-02-01,5325.793103448275,1145.7172413793103
4098,Building_Code-B179 - Account_ID-1448,2015-03-01,4664.689655172414,1003.7403017241379
4099,Building_Code-B179 - Account_ID-1448,2015-04-01,2313.310344827586,555.3334913793103
4100,Building_Code-B179 - Account_ID-1448,2015-05-01,758.3563218390805,208.69275862068966
4101,Building_Code-B179 - Account_ID-1448,2015-06-01,374.42424242424244,89.98030303030302
4102,Building_Code-B179 - Account_ID-1448,2015-07-01,827.3228840125391,168.4807314524556
4103,Building_Code-B179 - Account_ID-1448,2015-08-01,1177.2528735632184,221.04563218390803
4104,Building_Code-B179 - Account_ID-1448,2015-09-01,706.3333333333333,139.04904761904763
4105,Building_Code-B179 - Account_ID-1448,2015-10-01,413.4193548387097,215.75267281105988
4106,Building_Code-B179 - Account_ID-1448,2015-11-01,1128.3225806451612,258.5432258064516
4107,Building_Code-B179 - Account_ID-1448,2015-12-01,1921.1404174573054,376.81074003795067
4108,Building_Code-B179 - Account_ID-1448,2016-01-01,2818.546218487395,552.2226470588234
4109,Building_Code-B179 - Account_ID-1448,2016-02-01,3430.9047619047624,661.175
4110,Building_Code-B179 - Account_ID-1448,2016-03-01,2976.791666666667,620.4240625
4111,Building_Code-B179 - Account_ID-1448,2016-04-01,2409.875,544.8097306034483
4112,Building_Code-B179 - Account_ID-1448,2016-05-01,1534.5454545454545,413.21347962382447
4113,Building_Code-B179 - Account_ID-1448,2016-06-01,1137.6545454545455,285.1007272727272
4114,Building_Code-B179 - Account_ID-1448,2016-07-01,1510.3000000000002,267.67900000000003
4115,Building_Code-B179 - Account_ID-1448,2016-08-01,1592.0,256.76925
4116,Building_Code-B179 - Account_ID-1448,2016-09-01,1176.4655172413793,189.7444396551724
4117,Building_Code-B179 - Account_ID-1448,2016-10-01,1045.0344827586207,290.7650246305419
4118,Building_Code-B179 - Account_ID-1448,2016-11-01,1930.6666666666667,410.71428571428567
4119,Building_Code-B179 - Account_ID-1448,2016-12-01,2335.010752688172,573.926129032258
4120,Building_Code-B179 - Account_ID-1448,2017-01-01,2977.0797235023038,654.2595852534562
4121,Building_Code-B179 - Account_ID-1448,2017-02-01,3020.522167487685,593.2308374384237
4122,Building_Code-B179 - Account_ID-1448,2017-03-01,3677.201334816463,677.4402224694104
4123,Building_Code-B179 - Account_ID-1448,2017-04-01,1904.4193548387098,452.1582258064516
4124,Building_Code-B179 - Account_ID-1448,2017-05-01,774.0,301.735
4125,Building_Code-B179 - Account_ID-1448,2017-06-01,398.4,139.49966666666668
4126,Building_Code-B179 - Account_ID-1448,2017-07-01,144.93333333333334,49.623666666666665
4127,Building_Code-B179 - Account_ID-1448,2017-08-01,75.44791666666666,117.35760416666668
4128,Building_Code-B179 - Account_ID-1448,2017-09-01,124.21875,309.36595905172413
4129,Building_Code-B179 - Account_ID-1448,2017-10-01,758.0,379.3531034482758
4130,Building_Code-B179 - Account_ID-1448,2017-11-01,1986.787878787879,443.02454545454543
4131,Building_Code-B179 - Account_ID-1448,2017-12-01,4412.759191919192,1133.427636363636
4132,Building_Code-B168 - Account_ID-1420,2015-01-01,36816.92857142857,4515.758928571428
4133,Building_Code-B168 - Account_ID-1420,2015-02-01,32813.04433497537,4015.60118226601
4134,Building_Code-B168 - Account_ID-1420,2015-03-01,33920.7565308255,4136.906133751306
4135,Building_Code-B168 - Account_ID-1420,2015-04-01,31101.62770562771,3799.2176839826843
4136,Building_Code-B168 - Account_ID-1420,2015-05-01,32414.65714285714,3979.8786190476194
4137,Building_Code-B168 - Account_ID-1420,2015-06-01,30440.048484848485,3791.163393939394
4138,Building_Code-B168 - Account_ID-1420,2015-07-01,31107.289446185994,3966.304514106583
4139,Building_Code-B168 - Account_ID-1420,2015-08-01,31696.862068965518,3969.82275862069
4140,Building_Code-B168 - Account_ID-1420,2015-09-01,28498.934210526317,3552.4772368421054
4141,Building_Code-B168 - Account_ID-1420,2015-10-01,31801.35,4082.729071428571
4142,Building_Code-B168 - Account_ID-1420,2015-11-01,35864.0,4597.846428571429
4143,Building_Code-B168 - Account_ID-1420,2015-12-01,35601.94117647059,4491.421764705883
4144,Building_Code-B168 - Account_ID-1420,2016-01-01,36758.26572008114,4581.319959432049
4145,Building_Code-B168 - Account_ID-1420,2016-02-01,35679.051167964404,4453.4276307007785
4146,Building_Code-B168 - Account_ID-1420,2016-03-01,37924.457300275484,4739.071377410469
4147,Building_Code-B168 - Account_ID-1420,2016-04-01,36723.74545454545,4609.576727272728
4148,Building_Code-B168 - Account_ID-1420,2016-05-01,35478.3375,4477.570895833333
4149,Building_Code-B168 - Account_ID-1420,2016-06-01,35564.6875,4458.811083333334
4150,Building_Code-B168 - Account_ID-1420,2016-07-01,39503.5125,4977.125916666666
4151,Building_Code-B168 - Account_ID-1420,2016-08-01,39408.175,5097.064708333333
4152,Building_Code-B168 - Account_ID-1420,2016-09-01,33097.38362068965,4397.628038793104
4153,Building_Code-B168 - Account_ID-1420,2016-10-01,31592.44827586207,4268.472413793103
4154,Building_Code-B168 - Account_ID-1420,2016-11-01,29425.862068965518,3969.625862068965
4155,Building_Code-B168 - Account_ID-1420,2016-12-01,29926.93103448276,4032.9443103448275
4156,Building_Code-B168 - Account_ID-1420,2017-01-01,30189.06896551724,4059.240172413793
4157,Building_Code-B168 - Account_ID-1420,2017-02-01,27206.0,3667.539655172414
4158,Building_Code-B168 - Account_ID-1420,2017-03-01,30063.21228448276,4050.448922413793
4159,Building_Code-B168 - Account_ID-1420,2017-04-01,29134.511853448275,3923.0879741379313
4160,Building_Code-B168 - Account_ID-1420,2017-05-01,28561.265720081137,3809.078275862069
4161,Building_Code-B168 - Account_ID-1420,2017-06-01,26413.975659229207,3477.559655172414
4162,Building_Code-B168 - Account_ID-1420,2017-07-01,28148.832183908045,3717.543344827586
4163,Building_Code-B168 - Account_ID-1420,2017-08-01,27731.445833333335,3639.877625
4164,Building_Code-B168 - Account_ID-1420,2017-09-01,25762.17025862069,3313.339719827586
4165,Building_Code-B168 - Account_ID-1420,2017-10-01,28239.172413793105,3581.4441379310347
4166,Building_Code-B168 - Account_ID-1420,2017-11-01,29468.793103448275,3794.446551724138
